NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce68fb8a948ec07bb826,2021-11-16.1,1637112603,49.752808,8.696823,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1351.500000,2498.437500,11.437500,1339.312500,2498.812500,12.562500,354,33.193970,7.725643,439,32.482910,8.321125
e00fce68fb8a948ec07bb826,2021-11-16.1,1637113565,50.000000,8.445816,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1343.062500,2498.437500,11.625000,1330.687500,2499.187500,12.562500,349,33.343506,7.415886,440,32.666016,8.022049
e00fce68fb8a948ec07bb826,2021-11-16.1,1637114663,50.018311,8.138733,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,141.440781,1333.125000,2498.437500,11.625000,1320.937500,2499.187500,12.562500,346,33.567810,7.132832,439,32.859802,7.698940
e00fce68fb8a948ec07bb826,2021-11-16.1,1637115625,50.273132,7.975845,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1325.062500,2498.437500,11.625000,1313.062500,2499.000000,12.562500,340,33.709717,6.905853,456,33.000183,7.474632
e00fce68fb8a948ec07bb826,2021-11-16.1,1637116587,50.433350,7.700806,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1317.375000,2498.437500,11.625000,1305.187500,2499.000000,12.562500,340,33.853149,6.681545,446,33.137512,7.220951
e00fce68fb8a948ec07bb826,2021-11-16.1,1637117549,50.617981,7.420425,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1309.687500,2498.250000,11.625000,1297.687500,2499.000000,12.562500,347,34.007263,6.438545,449,33.276367,6.996643
e00fce68fb8a948ec07bb826,2021-11-16.1,1637118645,50.712585,7.193451,0.000000,0.000000,0.000000,0.312500,-1.172161,3.925781,142.222229,1300.875000,2498.437500,11.437500,1289.437500,2499.000000,12.562500,350,34.158325,6.171513,458,33.457947,6.700237
e00fce68fb8a948ec07bb826,2021-11-16.1,1637119607,50.764465,7.137375,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1294.125000,2498.625000,11.625000,1282.687500,2499.000000,12.562500,352,34.313965,5.960556,464,33.587646,6.486610
e00fce68fb8a948ec07bb826,2021-11-16.1,1637120569,50.807190,6.755524,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1287.375000,2498.437500,11.625000,1276.312500,2498.812500,12.562500,353,34.471130,5.773632,441,33.705139,6.305027
e00fce68fb8a948ec07bb826,2021-11-16.1,1637121531,50.941467,6.573944,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,53.137974,1281.000000,2498.250000,11.625000,1270.500000,2499.000000,12.562500,359,34.606934,5.618752,450,33.871460,6.123444
e00fce68fb8a948ec07bb826,2021-11-16.1,1637122720,50.883484,6.432419,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,141.440781,1273.500000,2498.625000,11.625000,1263.750000,2499.000000,12.562500,347,34.741211,5.463875,458,34.036255,5.939194
e00fce68fb8a948ec07bb826,2021-11-16.1,1637123682,50.781250,6.314926,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1268.437500,2498.437500,11.625000,1259.625000,2498.812500,12.562500,361,34.878540,5.365070,447,34.172058,5.824368
e00fce68fb8a948ec07bb826,2021-11-16.1,1637124644,50.581360,6.063919,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,53.137974,1263.937500,2498.437500,11.625000,1255.875000,2499.000000,12.562500,363,34.945679,5.295643,454,34.295654,5.725567
e00fce68fb8a948ec07bb826,2021-11-16.1,1637125606,50.840759,5.949097,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1259.250000,2498.437500,11.625000,1251.937500,2499.000000,12.562500,360,35.096741,5.196842,443,34.443665,5.629436
e00fce68fb8a948ec07bb826,2021-11-16.1,1637126704,51.286316,5.949097,0.000000,0.000000,0.000000,0.273438,-0.781441,3.925781,141.440781,1254.000000,2498.437500,11.625000,1246.875000,2498.812500,12.562500,352,35.211182,4.953842,455,34.526062,5.445183
e00fce68fb8a948ec07bb826,2021-11-16.1,1637127666,51.535034,5.735474,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,53.137974,1249.312500,2498.437500,11.625000,1242.000000,2499.187500,12.562500,347,35.321045,4.785610,457,34.666443,5.250248
e00fce68fb8a948ec07bb826,2021-11-16.1,1637128628,51.762390,5.436401,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1244.437500,2498.250000,11.625000,1236.562500,2499.000000,12.562500,349,35.513306,4.588005,455,34.736633,5.065994
e00fce68fb8a948ec07bb826,2021-11-16.1,1637129590,51.901245,5.249481,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,52.356533,1239.000000,2498.437500,11.625000,1230.937500,2498.812500,12.562500,352,35.531616,4.363697,454,34.854126,4.895096
e00fce68fb8a948ec07bb826,2021-11-16.1,1637130706,51.992798,4.958420,0.000000,0.000000,0.000000,0.312500,-0.781441,3.925781,128.937729,1232.062500,2498.437500,11.625000,1222.875000,2498.437500,12.562500,354,35.665894,4.051270,450,34.933472,4.558632
e00fce68fb8a948ec07bb826,2021-11-16.1,1637131668,52.114868,4.880981,0.000000,0.000000,0.000000,0.312500,-0.781441,3.945312,52.356533,1225.500000,2498.437500,11.625000,1215.375000,2498.812500,12.562500,352,35.716248,3.768215,454,34.973145,4.278248
e00fce68fb8a948ec07bb826,2021-11-16.1,1637132630,52.198792,4.440384,0.000000,0.000000,0.000000,0.312500,-1.172161,3.945312,53.137974,1218.375000,2498.250000,11.625000,1207.125000,2498.812500,12.562500,338,35.826111,3.501183,448,35.079956,3.995193
