DeviceID = e00fce682c26b88b84ab26f2	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1638468528,11.982727,31.479721,0.124634,0.144531,0.149414,4.316406,384.078156,4.140625,129.719162,1172.062500,2498.437500,11.250000,1161.562500,2498.062500,10.500000,8651,62.289429,2.748150,5570,60.116577,3.821621
1638469489,11.517334,32.595901,0.147308,0.163757,0.170135,5.937500,187.155075,4.121094,37.509159,1177.125000,2498.250000,11.250000,1164.375000,2497.875000,10.500000,8704,62.413025,2.846951,5585,60.279846,3.989853
1638470450,10.804749,38.363724,0.109985,0.128967,0.137299,6.093750,167.619049,4.121094,36.727718,1181.812500,2498.062500,11.250000,1167.187500,2498.062500,10.500000,8735,62.597656,2.903030,5558,60.395813,4.131382
1638471411,11.097717,38.849716,0.090851,0.115082,0.122681,6.093750,164.493286,4.121094,37.509159,1186.687500,2498.250000,11.250000,1170.000000,2497.687500,10.500000,8747,62.705994,2.972458,5664,60.508728,4.315632
1638472507,11.003113,39.122086,0.098633,0.122894,0.128693,6.093750,160.195358,4.082031,166.446899,1192.500000,11.250000,11.250000,1173.187500,2498.062500,10.500000,8822,62.922668,3.097961,5717,60.700989,4.497215
1638473468,13.497925,24.334030,0.071899,0.089386,0.096222,5.781250,43.369965,4.101562,38.290596,1197.187500,2498.437500,11.250000,1176.000000,2498.062500,10.312500,8913,63.059998,3.170063,5803,60.826111,4.625393
1638474429,14.697266,15.249710,0.049896,0.063263,0.071411,5.625000,17.191696,4.082031,38.290596,1201.125000,2498.250000,11.250000,1179.000000,2497.875000,10.312500,8888,63.204956,3.266193,5823,60.998535,4.681469
1638475390,14.343262,13.049393,0.088623,0.112457,0.116913,5.781250,50.402931,4.101562,39.072041,1202.625000,2498.062500,11.250000,1181.812500,2497.875000,10.500000,8940,63.362122,3.338291,5909,61.164856,4.582664
1638476506,14.108276,12.304382,0.069855,0.085632,0.093506,5.781250,30.476192,4.082031,95.335777,1202.625000,2498.062500,11.250000,1184.437500,2497.687500,10.312500,8992,63.516235,3.450447,5880,61.325073,4.513237
1638477467,13.674927,15.436630,0.096832,0.094727,0.098267,5.625000,21.880342,4.101562,39.072041,1202.062500,2498.062500,11.250000,1186.312500,2497.687500,10.312500,9037,63.613892,3.509193,5879,61.437988,4.441139
1638478428,14.036560,12.846451,0.078613,0.078369,0.081024,5.625000,15.628817,4.101562,39.072041,1201.875000,2498.250000,11.250000,1187.625000,2497.875000,10.500000,9081,63.758850,3.551918,5858,61.538696,4.457161
1638479389,14.454651,11.044006,0.057709,0.056549,0.059479,5.468750,9.377290,4.101562,39.853481,1202.437500,2498.062500,11.250000,1188.562500,2497.875000,10.500000,9134,63.854980,3.591972,5879,61.563110,4.497215
1638480522,15.049744,8.419113,0.018921,0.020142,0.022858,5.000000,2.735043,4.062500,160.195358,1681.687500,2499.000000,11.250000,1189.687500,2497.875000,10.312500,9166,63.989258,3.648052,5902,61.680603,4.457161
1638481483,15.303040,6.654053,0.011230,0.012543,0.014526,4.531250,1.172161,4.082031,39.853481,1202.062500,2497.875000,11.250000,1190.437500,2497.687500,10.500000,9212,64.085388,3.634701,5927,61.781311,4.414436
1638482444,15.428162,6.045227,0.009766,0.010315,0.011688,4.375000,0.781441,4.082031,39.853481,1201.500000,2498.062500,11.250000,1191.000000,2497.875000,10.500000,9159,64.193726,3.704128,5860,61.911011,4.345005
1638483405,15.258789,5.148010,0.013306,0.014282,0.016663,3.593750,0.390720,4.082031,39.853481,1200.187500,2498.062500,11.250000,1191.375000,2497.875000,10.500000,9231,64.286804,3.704128,5819,61.984253,4.256886
1638484540,15.312195,4.648666,0.003540,0.004517,0.005981,1.601563,-0.390720,4.023438,155.506714,1198.687500,2497.875000,11.250000,1191.562500,2497.875000,10.500000,9223,64.390564,3.704128,5777,62.092590,4.214161
1638485502,15.447998,3.903656,0.000366,0.000366,0.000610,0.312500,-0.781441,4.082031,47.667889,1197.187500,2498.062500,11.250000,1191.375000,2497.875000,10.312500,9168,64.459229,3.733501,5827,62.138367,4.144733
