DeviceID = e00fce6856706b033b691f8b	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1636573457,9.173584,22.966843,0.161499,0.158051,0.161072,0.312500,-1.172161,3.593750,42.979244,1294.687500,2498.250000,12.562500,1274.625000,2499.000000,12.000000,6227,67.045593,6.294346,3079,69.052124,7.877853
1636574418,9.407043,20.833282,0.150604,0.150024,0.151917,0.312500,-1.172161,3.593750,42.979244,1298.625000,2498.250000,12.562500,1278.562500,2498.812500,12.000000,6288,67.182922,6.433205,3082,69.073486,7.947281
1636575534,9.722900,19.049530,0.072723,0.071777,0.074493,0.371094,-1.172161,3.554688,143.785110,1301.625000,2499.375000,12.562500,1282.500000,2498.812500,12.000000,6343,67.308044,6.548027,3163,69.175720,7.976654
1636576495,10.401917,14.496689,0.036072,0.036011,0.037689,0.312500,-1.172161,3.593750,42.979244,1303.312500,2498.062500,12.562500,1285.312500,2498.437500,12.000000,6428,67.413330,6.662853,3189,69.235229,7.947281
1636577456,10.321045,11.417847,0.035706,0.035950,0.036865,0.312500,-1.562882,3.593750,42.979244,1303.312500,2498.250000,12.562500,1287.937500,2498.812500,12.000000,6467,67.491150,6.732281,3239,69.293213,7.835125
1636578417,11.030579,9.407120,0.025299,0.025055,0.026062,0.312500,-1.172161,3.593750,44.542126,1302.000000,2498.437500,12.562500,1289.812500,2498.437500,12.000000,6502,67.596436,6.801708,3209,69.416809,7.680248
1636579513,11.482239,8.520584,0.012207,0.012482,0.013245,0.312500,-0.781441,3.554688,152.380951,1299.562500,2498.250000,12.562500,1290.937500,2498.625000,12.000000,6506,67.713928,6.857784,3233,69.560242,7.581444
1636580474,11.654663,8.274918,0.023132,0.023254,0.024689,0.312500,-1.172161,3.593750,43.760685,1297.687500,2498.250000,12.562500,1291.500000,2498.437500,12.000000,6553,67.823792,6.887161,3242,69.697571,7.455940
1636581435,11.524963,8.023911,0.009369,0.009796,0.010895,0.312500,-1.562882,3.593750,43.760685,1296.000000,2498.250000,12.562500,1291.687500,2498.812500,12.000000,6551,67.916870,6.900513,3248,69.810486,7.383842
1636582396,11.270142,7.561951,0.017456,0.018555,0.020996,0.312500,-1.172161,3.593750,51.575092,1294.500000,2498.250000,12.562500,1291.875000,2498.625000,11.812500,6577,68.002319,6.943237,3245,69.892883,7.314411
