NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce682c26b88b84ab26f2,2001-01-01.1,978384631,30.892944,21.821289,0.008423,0.006226,0.005127,0.312500,-0.781441,3.964844,48.449329,1684.875000,2498.812500,11.625000,1687.875000,2498.437500,10.875000,559,22.389221,21.240173,477,22.015381,21.403069
e00fce682c26b88b84ab26f2,2001-01-01.1,978385593,30.831909,21.695786,0.016968,0.012695,0.010376,0.312500,-0.781441,3.964844,47.667889,1686.000000,2499.187500,11.625000,1687.687500,2498.437500,10.875000,539,22.390747,21.269554,498,22.056580,21.373695
e00fce682c26b88b84ab26f2,2001-01-01.1,978386690,31.005859,21.850662,0.019409,0.014648,0.012085,0.312500,-0.781441,3.945312,144.566544,1686.562500,2499.187500,11.625000,1687.875000,2498.625000,10.875000,560,22.418213,21.240173,479,22.015381,21.373695
e00fce682c26b88b84ab26f2,2001-01-01.1,978387652,30.662537,22.018890,0.012329,0.009277,0.007690,0.312500,-0.781441,3.964844,47.667889,1687.687500,2499.187500,11.625000,1688.812500,2498.625000,10.875000,555,22.390747,21.296257,483,22.029114,21.403069
e00fce682c26b88b84ab26f2,2001-01-01.1,978388614,30.346680,22.048264,0.022827,0.017334,0.014526,0.312500,-0.781441,3.964844,48.449329,1689.562500,2499.000000,11.625000,1690.875000,2498.437500,10.875000,561,22.384644,21.424431,511,22.097778,21.541924
e00fce682c26b88b84ab26f2,2001-01-01.1,978389576,30.508423,22.080307,0.014038,0.010742,0.008911,0.312500,-0.781441,3.964844,47.667889,1692.375000,2499.000000,11.625000,1694.625000,2498.437500,10.875000,581,22.348022,21.576637,503,22.106934,21.696800
e00fce682c26b88b84ab26f2,2001-01-01.1,978390693,30.273438,22.328644,0.025269,0.019287,0.016235,0.312500,-0.781441,3.925781,146.910873,1696.125000,2499.000000,11.625000,1698.562500,2498.437500,10.875000,561,22.312927,21.776917,511,22.087097,21.867706
e00fce682c26b88b84ab26f2,2001-01-01.1,978391655,29.945374,22.336655,0.024536,0.018921,0.015991,0.312500,-0.781441,3.964844,47.667889,1698.937500,2499.000000,11.625000,1700.625000,2498.437500,10.875000,553,22.270203,21.819641,503,22.050476,21.953156
e00fce682c26b88b84ab26f2,2001-01-01.1,978392617,30.297852,22.582321,0.015625,0.012085,0.009888,0.312500,-0.781441,3.964844,48.449329,1700.250000,2499.000000,11.437500,1701.375000,2498.250000,10.875000,555,22.288513,21.846344,503,22.061157,21.926453
e00fce682c26b88b84ab26f2,2001-01-01.1,978393579,29.855347,22.582321,0.026245,0.020386,0.016724,0.312500,-0.781441,3.964844,47.667889,1700.625000,2499.000000,11.625000,1701.375000,2498.437500,10.875000,563,22.224426,21.832993,515,21.960449,21.953156
