NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce682c26b88b84ab26f2,2020-11-20,1605880310,5.351563,4.688645,3.398438,68.766785,61.604309,2.138596,687.000000,791.000000,877.000000,3.639297,85.116577,0.000000,400.000000,13740.000000,18508.000000,2.440338,85.562134,0.000000,400.000000,13811.000000,18682.000000,1160.625000,2498.062500,11.812500,1179.000000,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605881255,5.585938,7.032967,3.398438,68.766785,59.408569,3.580551,1229.000000,1334.000000,1416.000000,3.412323,85.177612,0.000000,400.000000,13743.000000,18513.000000,2.432327,85.752869,0.000000,400.000000,13817.000000,18687.000000,1159.125000,2498.062500,11.625000,1178.062500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605882217,5.859375,12.893773,3.398438,57.045181,57.014465,5.148010,1372.000000,1605.000000,1762.000000,3.412323,85.313416,0.000000,400.000000,13737.000000,18517.000000,2.472382,85.775757,0.000000,400.000000,13815.000000,18685.000000,1158.187500,2498.062500,11.812500,1177.312500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605883162,6.054687,28.913309,3.398438,57.826618,53.761292,7.727509,1834.000000,2080.000000,2246.000000,3.412323,85.441589,0.000000,400.000000,13742.000000,18526.000000,2.440338,85.942078,0.000000,400.000000,13813.000000,18678.000000,1157.625000,2498.062500,11.812500,1176.375000,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605884107,3.710938,410.256409,3.515625,57.045181,51.838684,10.047989,2423.000000,2700.000000,2857.000000,3.444366,85.385132,0.000000,400.000000,13740.000000,18523.000000,2.504425,85.934448,0.000000,400.000000,13813.000000,18676.000000,1158.000000,2498.062500,11.812500,1175.812500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605885052,6.015625,36.727718,3.476563,60.952385,46.058655,13.182907,3744.000000,3814.000000,3923.000000,3.607254,85.624695,0.000000,400.000000,13745.000000,18520.000000,2.918320,86.079407,0.000000,400.000000,13803.000000,18678.000000,1159.500000,2498.062500,11.812500,1175.250000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605886015,6.015625,33.992676,3.437500,70.329674,45.196533,13.308411,3696.000000,3717.000000,3790.000000,3.286819,85.609436,0.000000,400.000000,13742.000000,18520.000000,3.201370,86.117554,0.000000,400.000000,13787.000000,18671.000000,1162.875000,2498.062500,11.812500,1175.437500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605886960,5.859375,13.675214,3.437500,69.548233,46.606445,11.858444,3678.000000,3569.000000,3623.000000,3.382950,85.733032,0.000000,400.000000,13746.000000,18532.000000,3.455048,86.227417,0.000000,400.000000,13778.000000,18661.000000,1166.812500,2497.875000,11.812500,1175.437500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605887905,5.742188,8.986569,3.437500,57.826618,49.348450,10.307007,3071.000000,2993.000000,3092.000000,3.404312,85.816956,0.000000,400.000000,13735.000000,18522.000000,3.455048,86.288452,0.000000,400.000000,13769.000000,18658.000000,1170.750000,2498.062500,11.812500,1176.187500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605888850,5.781250,10.158731,3.437500,57.826618,49.696350,10.269623,3244.000000,3110.000000,3158.000000,3.412323,85.838318,0.000000,400.000000,13738.000000,18522.000000,3.508453,86.367798,0.000000,400.000000,13768.000000,18655.000000,1173.937500,2498.062500,11.812500,1177.312500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605889814,5.703125,10.549450,3.437500,68.766785,50.303650,10.047989,2808.000000,2759.000000,2840.000000,3.545837,86.039734,0.000000,400.000000,13734.000000,18532.000000,3.569870,86.459351,0.000000,400.000000,13766.000000,18662.000000,1176.562500,2498.062500,11.812500,1178.625000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605890759,5.859375,14.456655,3.476563,69.548233,48.881531,10.485916,4595.000000,4351.000000,4457.000000,3.545837,86.003113,0.000000,400.000000,13737.000000,18527.000000,3.569870,86.528015,0.000000,400.000000,13763.000000,18652.000000,1178.625000,2498.062500,11.812500,1179.750000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605891704,5.976563,40.244198,3.437500,69.548233,46.282959,12.170868,5443.000000,5362.000000,5470.000000,3.692703,86.178589,0.000000,400.000000,13730.000000,18528.000000,3.655319,86.581421,0.000000,400.000000,13775.000000,18657.000000,1180.312500,2498.062500,11.812500,1180.875000,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605892649,6.015625,36.727718,3.437500,68.766785,42.845154,14.678268,5557.000000,5255.000000,5325.000000,3.553848,86.221313,0.000000,400.000000,13728.000000,18525.000000,3.831558,86.717224,0.000000,400.000000,13758.000000,18653.000000,1182.375000,2498.250000,11.812500,1182.187500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605893612,5.976563,21.880342,3.437500,60.170940,42.614746,14.982681,5082.000000,4963.000000,5054.000000,3.668671,86.238098,0.000000,400.000000,13726.000000,18523.000000,4.031830,86.804199,0.000000,400.000000,13749.000000,18642.000000,1185.562500,2498.250000,11.812500,1183.312500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605894557,5.820313,12.893773,3.437500,69.548233,44.389343,13.612823,4192.000000,4065.000000,4159.000000,3.668671,86.360168,0.000000,400.000000,13725.000000,18527.000000,4.208069,86.807251,0.000000,400.000000,13755.000000,18647.000000,1188.750000,2498.062500,11.812500,1184.437500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605895501,5.742188,7.814408,3.437500,69.548233,47.756958,11.668854,2836.000000,2833.000000,2897.000000,3.668671,86.434937,0.000000,400.000000,13725.000000,18535.000000,4.208069,86.929321,0.000000,400.000000,13754.000000,18652.000000,1191.562500,2498.062500,11.812500,1185.937500,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605896446,5.781250,10.549450,3.437500,69.548233,49.755859,10.536652,3146.000000,3091.000000,3161.000000,3.919678,86.518860,0.000000,400.000000,13728.000000,18539.000000,4.208069,87.008667,0.000000,400.000000,13751.000000,18652.000000,1193.437500,2497.875000,11.812500,1187.437500,2497.875000,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605897409,5.898438,16.800978,3.437500,60.170940,46.882629,11.930542,4022.000000,4003.000000,4086.000000,3.788834,86.528015,0.000000,400.000000,13717.000000,18522.000000,4.208069,87.043762,0.000000,400.000000,13751.000000,18644.000000,1194.750000,2498.250000,11.812500,1189.125000,2497.875000,11.250000
e00fce682c26b88b84ab26f2,2020-11-20,1605898354,5.976563,23.443224,3.437500,60.170940,42.120361,15.313797,5256.000000,5137.000000,5253.000000,3.919678,86.547852,0.000000,400.000000,13720.000000,18528.000000,4.330902,87.261963,0.000000,400.000000,13751.000000,18650.000000,1195.687500,2498.062500,11.812500,1190.250000,2497.687500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605899299,6.328125,152.380951,3.476563,61.733822,42.027283,18.069534,3056.000000,3544.000000,3914.000000,3.935699,86.691284,0.000000,400.000000,13711.000000,18528.000000,4.512482,87.176514,0.000000,400.000000,13744.000000,18646.000000,1198.125000,2498.250000,11.812500,1191.562500,2498.437500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605900244,6.210937,146.910873,3.476563,67.203911,36.979675,23.340683,3411.000000,3668.000000,4060.000000,3.796844,86.796570,0.000000,400.000000,13712.000000,18532.000000,4.897003,87.397766,0.000000,400.000000,13726.000000,18633.000000,1201.687500,2498.437500,11.812500,1192.687500,2498.062500,11.062500
e00fce682c26b88b84ab26f2,2020-11-20,1605901444,5.898438,175.433456,3.476563,79.706963,35.749817,22.080307,2050.000000,2425.000000,2831.000000,4.170685,87.025452,0.000000,400.000000,13677.000000,18496.000000,5.399017,87.574768,0.000000,400.000000,13679.000000,18595.000000,1210.312500,2498.250000,11.812500,1196.437500,2498.062500,11.062500
